"time","est","lcl","ucl","Method","Cancer","Age","Gender","matchid","time2","absDiff"
16.833,0.07007,0.0592,0.08163,"Spline (3 knots)","LiverCancer","All","Both",102,16.8333333333333,0.00045333333333275
17,0.06966,0.05882,0.08118,"Spline (3 knots)","LiverCancer","All","Both",103,17,0
17.167,0.06925,0.05845,0.08074,"Spline (3 knots)","LiverCancer","All","Both",104,17.1666666666667,0.000453333333336303
17.333,0.06885,0.05809,0.0803,"Spline (3 knots)","LiverCancer","All","Both",105,17.3333333333333,0.000916666666668675
17.5,0.06846,0.05773,0.07988,"Spline (3 knots)","LiverCancer","All","Both",106,17.5,0.00137000000000143
17.5,0.06846,0.05773,0.07988,"Spline (3 knots)","LiverCancer","All","Both",106,17.5,0.00137000000000143
17.667,0.06807,0.05738,0.07946,"Spline (3 knots)","LiverCancer","All","Both",107,17.6666666666667,0.000916666666665122
17.833,0.06769,0.05703,0.07904,"Spline (3 knots)","LiverCancer","All","Both",108,17.8333333333333,0.00045333333333275
18,0.06731,0.05669,0.07863,"Spline (3 knots)","LiverCancer","All","Both",109,18,0
18.167,0.06694,0.05636,0.07823,"Spline (3 knots)","LiverCancer","All","Both",110,18.1666666666667,0.000453333333336303
18.333,0.06657,0.05602,0.07783,"Spline (3 knots)","LiverCancer","All","Both",111,18.3333333333333,0.000916666666668675
18.5,0.06622,0.0557,0.07745,"Spline (3 knots)","LiverCancer","All","Both",112,18.5,0.00137000000000143
18.5,0.06621,0.0557,0.07744,"Spline (3 knots)","LiverCancer","All","Both",112,18.5,0.00137000000000143
18.667,0.06586,0.05538,0.07706,"Spline (3 knots)","LiverCancer","All","Both",113,18.6666666666667,0.000916666666665122
18.833,0.06551,0.05506,0.07668,"Spline (3 knots)","LiverCancer","All","Both",114,18.8333333333333,0.00045333333333275
19,0.06517,0.05475,0.0763,"Spline (3 knots)","LiverCancer","All","Both",115,19,0
19.167,0.06482,0.05444,0.07593,"Spline (3 knots)","LiverCancer","All","Both",116,19.1666666666667,0.000453333333336303
19.333,0.06449,0.05414,0.07556,"Spline (3 knots)","LiverCancer","All","Both",117,19.3333333333333,0.000916666666668675
19.5,0.06416,0.05384,0.07521,"Spline (3 knots)","LiverCancer","All","Both",118,19.5,0.00137000000000143
19.5,0.06416,0.05384,0.0752,"Spline (3 knots)","LiverCancer","All","Both",118,19.5,0.00137000000000143
19.667,0.06383,0.05355,0.07485,"Spline (3 knots)","LiverCancer","All","Both",119,19.6666666666667,0.000916666666665122
19.833,0.06351,0.05326,0.0745,"Spline (3 knots)","LiverCancer","All","Both",120,19.8333333333333,0.00045333333333275
20,0.06319,0.05297,0.07415,"Spline (3 knots)","LiverCancer","All","Both",121,20,0
20.167,0.06288,0.05269,0.07381,"Spline (3 knots)","LiverCancer","All","Both",122,20.1666666666667,0.000453333333336303
20.333,0.06257,0.05241,0.07347,"Spline (3 knots)","LiverCancer","All","Both",123,20.3333333333333,0.000916666666668675
20.5,0.06226,0.05214,0.07314,"Spline (3 knots)","LiverCancer","All","Both",124,20.5,0.00137000000000143
20.5,0.06226,0.05213,0.07313,"Spline (3 knots)","LiverCancer","All","Both",124,20.5,0.00137000000000143
20.667,0.06196,0.05186,0.07281,"Spline (3 knots)","LiverCancer","All","Both",125,20.6666666666667,0.000916666666665122
20.833,0.06166,0.0516,0.07248,"Spline (3 knots)","LiverCancer","All","Both",126,20.8333333333333,0.00045333333333275
21,0.06137,0.05133,0.07216,"Spline (3 knots)","LiverCancer","All","Both",127,21,0
21.167,0.06108,0.05107,0.07184,"Spline (3 knots)","LiverCancer","All","Both",128,21.1666666666667,0.000453333333336303
21.333,0.06079,0.05081,0.07153,"Spline (3 knots)","LiverCancer","All","Both",129,21.3333333333333,0.000916666666668675
21.5,0.06051,0.05056,0.07122,"Spline (3 knots)","LiverCancer","All","Both",130,21.5,0.00137000000000143
21.5,0.06051,0.05056,0.07122,"Spline (3 knots)","LiverCancer","All","Both",130,21.5,0.00137000000000143
21.667,0.06023,0.05031,0.07092,"Spline (3 knots)","LiverCancer","All","Both",131,21.6666666666667,0.000916666666665122
21.833,0.05995,0.05006,0.07061,"Spline (3 knots)","LiverCancer","All","Both",132,21.8333333333333,0.00045333333333275
22,0.05968,0.04981,0.07032,"Spline (3 knots)","LiverCancer","All","Both",133,22,0
22.167,0.05941,0.04957,0.07002,"Spline (3 knots)","LiverCancer","All","Both",134,22.1666666666667,0.000453333333336303
22.333,0.05914,0.04933,0.06973,"Spline (3 knots)","LiverCancer","All","Both",135,22.3333333333333,0.000916666666668675
22.5,0.05888,0.0491,0.06944,"Spline (3 knots)","LiverCancer","All","Both",136,22.5,0.00137000000000143
22.5,0.05888,0.0491,0.06944,"Spline (3 knots)","LiverCancer","All","Both",136,22.5,0.00137000000000143
22.667,0.05862,0.04887,0.06916,"Spline (3 knots)","LiverCancer","All","Both",137,22.6666666666667,0.000916666666665122
22.833,0.05836,0.04863,0.06887,"Spline (3 knots)","LiverCancer","All","Both",138,22.8333333333333,0.00045333333333275
23,0.05811,0.04841,0.06859,"Spline (3 knots)","LiverCancer","All","Both",139,23,0
23.167,0.05786,0.04818,0.06832,"Spline (3 knots)","LiverCancer","All","Both",140,23.1666666666667,0.000453333333336303
23.333,0.05761,0.04796,0.06805,"Spline (3 knots)","LiverCancer","All","Both",141,23.3333333333333,0.000916666666668675
23.5,0.05737,0.04774,0.06778,"Spline (3 knots)","LiverCancer","All","Both",142,23.5,0.00137000000000143
23.5,0.05736,0.04774,0.06778,"Spline (3 knots)","LiverCancer","All","Both",142,23.5,0.00137000000000143
23.667,0.05712,0.04752,0.06751,"Spline (3 knots)","LiverCancer","All","Both",143,23.6666666666667,0.000916666666665122
23.833,0.05688,0.04731,0.06725,"Spline (3 knots)","LiverCancer","All","Both",144,23.8333333333333,0.00045333333333275
24,0.05665,0.0471,0.06699,"Spline (3 knots)","LiverCancer","All","Both",145,24,0
24.167,0.05641,0.04689,0.06673,"Spline (3 knots)","LiverCancer","All","Both",146,24.1666666666667,0.000453333333336303
24.333,0.05618,0.04668,0.06647,"Spline (3 knots)","LiverCancer","All","Both",147,24.3333333333333,0.000916666666668675
24.5,0.05595,0.04648,0.06622,"Spline (3 knots)","LiverCancer","All","Both",148,24.5,0.00137000000000143
24.5,0.05595,0.04647,0.06622,"Spline (3 knots)","LiverCancer","All","Both",148,24.5,0.00137000000000143
24.667,0.05572,0.04627,0.06597,"Spline (3 knots)","LiverCancer","All","Both",149,24.6666666666667,0.000916666666665122
24.833,0.0555,0.04607,0.06573,"Spline (3 knots)","LiverCancer","All","Both",150,24.8333333333333,0.00045333333333275
25,0.05528,0.04587,0.06548,"Spline (3 knots)","LiverCancer","All","Both",151,25,0
0,1.10545,1.09283,1.1178,"Gompertz","LungCancer","All","Both",1,0,0.00274
0.167,1.02672,1.01595,1.03687,"Gompertz","LungCancer","All","Both",2,0.166666666666667,0.000453333333333333
0.333,0.95242,0.94288,0.96119,"Gompertz","LungCancer","All","Both",3,0.333333333333333,0.000916666666666677
0.5,0.88459,0.87635,0.89229,"Gompertz","LungCancer","All","Both",4,0.5,0.00136999999999998
0.5,0.8835,0.87528,0.8912,"Gompertz","LungCancer","All","Both",4,0.5,0.00136999999999998
0.667,0.82057,0.81346,0.82727,"Gompertz","LungCancer","All","Both",5,0.666666666666667,0.000916666666666677
0.833,0.76119,0.75481,0.76733,"Gompertz","LungCancer","All","Both",6,0.833333333333333,0.000453333333333306
1,0.70611,0.70037,0.71189,"Gompertz","LungCancer","All","Both",7,1,0
1.167,0.65501,0.64957,0.66049,"Gompertz","LungCancer","All","Both",8,1.16666666666667,0.000453333333333417
1.333,0.60761,0.60232,0.61298,"Gompertz","LungCancer","All","Both",9,1.33333333333333,0.000916666666666677
1.5,0.56433,0.5592,0.56976,"Gompertz","LungCancer","All","Both",10,1.5,0.00137000000000009
1.5,0.56364,0.55852,0.56907,"Gompertz","LungCancer","All","Both",10,1.5,0.00137000000000009
1.667,0.52349,0.51846,0.52892,"Gompertz","LungCancer","All","Both",11,1.66666666666667,0.000916666666666455
1.833,0.48561,0.48067,0.4911,"Gompertz","LungCancer","All","Both",12,1.83333333333333,0.000453333333333195
2,0.45047,0.44544,0.45592,"Gompertz","LungCancer","All","Both",13,2,0
2.167,0.41787,0.41283,0.42323,"Gompertz","LungCancer","All","Both",14,2.16666666666667,0.000453333333333639
2.333,0.38763,0.38254,0.39293,"Gompertz","LungCancer","All","Both",15,2.33333333333333,0.000916666666666899
2.5,0.36002,0.35489,0.3654,"Gompertz","LungCancer","All","Both",16,2.5,0.00137000000000009
2.5,0.35958,0.35445,0.36496,"Gompertz","LungCancer","All","Both",16,2.5,0.00137000000000009
2.667,0.33397,0.32888,0.33933,"Gompertz","LungCancer","All","Both",17,2.66666666666667,0.000916666666666455
2.833,0.3098,0.30482,0.31509,"Gompertz","LungCancer","All","Both",18,2.83333333333333,0.000453333333333195
3,0.28738,0.28239,0.2926,"Gompertz","LungCancer","All","Both",19,3,0
3.167,0.26659,0.26164,0.27175,"Gompertz","LungCancer","All","Both",20,3.16666666666667,0.000453333333333639
3.333,0.24729,0.2424,0.25235,"Gompertz","LungCancer","All","Both",21,3.33333333333333,0.000916666666666899
3.5,0.22968,0.22491,0.23458,"Gompertz","LungCancer","All","Both",22,3.5,0.00137000000000009
3.5,0.2294,0.22463,0.2343,"Gompertz","LungCancer","All","Both",22,3.5,0.00137000000000009
3.667,0.21306,0.2084,0.21786,"Gompertz","LungCancer","All","Both",23,3.66666666666667,0.000916666666666455
3.833,0.19764,0.19302,0.20234,"Gompertz","LungCancer","All","Both",24,3.83333333333333,0.000453333333333195
4,0.18334,0.17882,0.18796,"Gompertz","LungCancer","All","Both",25,4,0
4.167,0.17007,0.16568,0.17455,"Gompertz","LungCancer","All","Both",26,4.16666666666667,0.000453333333333639
4.333,0.15776,0.15351,0.16212,"Gompertz","LungCancer","All","Both",27,4.33333333333333,0.000916666666666899
4.5,0.14653,0.14241,0.15076,"Gompertz","LungCancer","All","Both",28,4.5,0.00136999999999965
4.5,0.14635,0.14223,0.15058,"Gompertz","LungCancer","All","Both",28,4.5,0.00136999999999965
4.667,0.13592,0.13195,0.14002,"Gompertz","LungCancer","All","Both",29,4.66666666666667,0.000916666666666011
4.833,0.12609,0.12223,0.13004,"Gompertz","LungCancer","All","Both",30,4.83333333333333,0.00045333333333275
5,0.11696,0.11324,0.12079,"Gompertz","LungCancer","All","Both",31,5,0
5.167,0.1085,0.10493,0.1122,"Gompertz","LungCancer","All","Both",32,5.16666666666667,0.000453333333333639
5.333,0.10065,0.09723,0.10423,"Gompertz","LungCancer","All","Both",33,5.33333333333333,0.000916666666666899
5.5,0.09348,0.0902,0.09694,"Gompertz","LungCancer","All","Both",34,5.5,0.00136999999999965
5.5,0.09336,0.09009,0.09682,"Gompertz","LungCancer","All","Both",34,5.5,0.00136999999999965
5.667,0.08671,0.08357,0.09005,"Gompertz","LungCancer","All","Both",35,5.66666666666667,0.000916666666666011
5.833,0.08044,0.07743,0.08364,"Gompertz","LungCancer","All","Both",36,5.83333333333333,0.00045333333333275
6,0.07462,0.07173,0.0777,"Gompertz","LungCancer","All","Both",37,6,0
6.167,0.06922,0.06647,0.07217,"Gompertz","LungCancer","All","Both",38,6.16666666666667,0.000453333333333639
6.333,0.06421,0.0616,0.06704,"Gompertz","LungCancer","All","Both",39,6.33333333333333,0.000916666666666899
6.5,0.05964,0.05715,0.06235,"Gompertz","LungCancer","All","Both",40,6.5,0.00136999999999965
6.5,0.05956,0.05707,0.06228,"Gompertz","LungCancer","All","Both",40,6.5,0.00136999999999965
6.667,0.05532,0.05295,0.05792,"Gompertz","LungCancer","All","Both",41,6.66666666666667,0.000916666666666011
6.833,0.05132,0.04906,0.0538,"Gompertz","LungCancer","All","Both",42,6.83333333333333,0.00045333333333275
7,0.0476,0.04545,0.04998,"Gompertz","LungCancer","All","Both",43,7,0
7.167,0.04416,0.0421,0.04643,"Gompertz","LungCancer","All","Both",44,7.16666666666667,0.000453333333333639
7.333,0.04096,0.03901,0.04312,"Gompertz","LungCancer","All","Both",45,7.33333333333333,0.000916666666666899
7.5,0.03805,0.03618,0.04011,"Gompertz","LungCancer","All","Both",46,7.5,0.00136999999999965
7.5,0.038,0.03614,0.04006,"Gompertz","LungCancer","All","Both",46,7.5,0.00136999999999965
7.667,0.03529,0.03352,0.03726,"Gompertz","LungCancer","All","Both",47,7.66666666666667,0.000916666666666011
7.833,0.03274,0.03106,0.03461,"Gompertz","LungCancer","All","Both",48,7.83333333333333,0.00045333333333275
8,0.03037,0.02878,0.03215,"Gompertz","LungCancer","All","Both",49,8,0
8.167,0.02817,0.02666,0.02986,"Gompertz","LungCancer","All","Both",50,8.16666666666667,0.000453333333334527
8.333,0.02613,0.0247,0.02774,"Gompertz","LungCancer","All","Both",51,8.33333333333333,0.000916666666668675
8.5,0.02427,0.02292,0.02579,"Gompertz","LungCancer","All","Both",52,8.5,0.00136999999999965
8.5,0.02424,0.02289,0.02576,"Gompertz","LungCancer","All","Both",52,8.5,0.00136999999999965
8.667,0.02252,0.02123,0.02396,"Gompertz","LungCancer","All","Both",53,8.66666666666667,0.000916666666666899
8.833,0.02089,0.01967,0.02225,"Gompertz","LungCancer","All","Both",54,8.83333333333333,0.00045333333333275
9,0.01937,0.01823,0.02067,"Gompertz","LungCancer","All","Both",55,9,0
9.167,0.01797,0.01689,0.0192,"Gompertz","LungCancer","All","Both",56,9.16666666666667,0.000453333333334527
9.333,0.01667,0.01565,0.01783,"Gompertz","LungCancer","All","Both",57,9.33333333333333,0.000916666666668675
9.5,0.01548,0.01451,0.01659,"Gompertz","LungCancer","All","Both",58,9.5,0.00136999999999965
9.5,0.01547,0.0145,0.01657,"Gompertz","LungCancer","All","Both",58,9.5,0.00136999999999965
9.667,0.01436,0.01345,0.01541,"Gompertz","LungCancer","All","Both",59,9.66666666666667,0.000916666666666899
9.833,0.01332,0.01246,0.01431,"Gompertz","LungCancer","All","Both",60,9.83333333333333,0.00045333333333275
10,0.01236,0.01154,0.01329,"Gompertz","LungCancer","All","Both",61,10,0
10.167,0.01147,0.01069,0.01235,"Gompertz","LungCancer","All","Both",62,10.1666666666667,0.000453333333334527
10.333,0.01064,0.00991,0.01147,"Gompertz","LungCancer","All","Both",63,10.3333333333333,0.000916666666668675
10.5,0.00988,0.00919,0.01067,"Gompertz","LungCancer","All","Both",64,10.5,0.00136999999999965
10.5,0.00987,0.00918,0.01066,"Gompertz","LungCancer","All","Both",64,10.5,0.00136999999999965
10.667,0.00916,0.00851,0.00991,"Gompertz","LungCancer","All","Both",65,10.6666666666667,0.000916666666666899
10.833,0.0085,0.00789,0.00921,"Gompertz","LungCancer","All","Both",66,10.8333333333333,0.00045333333333275
11,0.00789,0.00731,0.00855,"Gompertz","LungCancer","All","Both",67,11,0
11.167,0.00731,0.00677,0.00794,"Gompertz","LungCancer","All","Both",68,11.1666666666667,0.000453333333334527
11.333,0.00679,0.00627,0.00738,"Gompertz","LungCancer","All","Both",69,11.3333333333333,0.000916666666668675
11.5,0.0063,0.00582,0.00686,"Gompertz","LungCancer","All","Both",70,11.5,0.00136999999999965
11.5,0.00629,0.00581,0.00685,"Gompertz","LungCancer","All","Both",70,11.5,0.00136999999999965
11.667,0.00585,0.00539,0.00637,"Gompertz","LungCancer","All","Both",71,11.6666666666667,0.000916666666666899
11.833,0.00542,0.00499,0.00592,"Gompertz","LungCancer","All","Both",72,11.8333333333333,0.00045333333333275
12,0.00503,0.00463,0.0055,"Gompertz","LungCancer","All","Both",73,12,0
12.167,0.00467,0.00429,0.00511,"Gompertz","LungCancer","All","Both",74,12.1666666666667,0.000453333333334527
12.333,0.00433,0.00397,0.00475,"Gompertz","LungCancer","All","Both",75,12.3333333333333,0.000916666666668675
12.5,0.00402,0.00368,0.00441,"Gompertz","LungCancer","All","Both",76,12.5,0.00136999999999965
12.5,0.00402,0.00368,0.00441,"Gompertz","LungCancer","All","Both",76,12.5,0.00136999999999965
12.667,0.00373,0.00341,0.0041,"Gompertz","LungCancer","All","Both",77,12.6666666666667,0.000916666666666899
12.833,0.00346,0.00316,0.00381,"Gompertz","LungCancer","All","Both",78,12.8333333333333,0.00045333333333275
13,0.00321,0.00293,0.00354,"Gompertz","LungCancer","All","Both",79,13,0
13.167,0.00298,0.00271,0.00329,"Gompertz","LungCancer","All","Both",80,13.1666666666667,0.000453333333334527
13.333,0.00276,0.00251,0.00305,"Gompertz","LungCancer","All","Both",81,13.3333333333333,0.000916666666668675
13.5,0.00256,0.00233,0.00284,"Gompertz","LungCancer","All","Both",82,13.5,0.00136999999999965
13.5,0.00256,0.00233,0.00283,"Gompertz","LungCancer","All","Both",82,13.5,0.00136999999999965
13.667,0.00238,0.00216,0.00264,"Gompertz","LungCancer","All","Both",83,13.6666666666667,0.000916666666666899
13.833,0.00221,0.002,0.00245,"Gompertz","LungCancer","All","Both",84,13.8333333333333,0.00045333333333275
14,0.00205,0.00185,0.00227,"Gompertz","LungCancer","All","Both",85,14,0
14.167,0.0019,0.00172,0.00211,"Gompertz","LungCancer","All","Both",86,14.1666666666667,0.000453333333334527
14.333,0.00176,0.00159,0.00196,"Gompertz","LungCancer","All","Both",87,14.3333333333333,0.000916666666668675
14.5,0.00164,0.00148,0.00182,"Gompertz","LungCancer","All","Both",88,14.5,0.00136999999999965
14.5,0.00163,0.00147,0.00182,"Gompertz","LungCancer","All","Both",88,14.5,0.00136999999999965
14.667,0.00152,0.00137,0.00169,"Gompertz","LungCancer","All","Both",89,14.6666666666667,0.000916666666666899
14.833,0.00141,0.00127,0.00157,"Gompertz","LungCancer","All","Both",90,14.8333333333333,0.00045333333333275
15,0.00131,0.00117,0.00146,"Gompertz","LungCancer","All","Both",91,15,0
15.167,0.00121,0.00109,0.00136,"Gompertz","LungCancer","All","Both",92,15.1666666666667,0.000453333333334527
15.333,0.00112,0.00101,0.00126,"Gompertz","LungCancer","All","Both",93,15.3333333333333,0.000916666666668675
15.5,0.00104,0.00093,0.00117,"Gompertz","LungCancer","All","Both",94,15.5,0.00136999999999965
15.5,0.00104,0.00093,0.00117,"Gompertz","LungCancer","All","Both",94,15.5,0.00136999999999965
15.667,0.00097,0.00087,0.00109,"Gompertz","LungCancer","All","Both",95,15.6666666666667,0.000916666666666899
15.833,9e-04,8e-04,0.00101,"Gompertz","LungCancer","All","Both",96,15.8333333333333,0.00045333333333275
16,0.00083,0.00074,0.00094,"Gompertz","LungCancer","All","Both",97,16,0
16.167,0.00077,0.00069,0.00087,"Gompertz","LungCancer","All","Both",98,16.1666666666667,0.000453333333336303
16.333,0.00072,0.00064,0.00081,"Gompertz","LungCancer","All","Both",99,16.3333333333333,0.000916666666668675
16.5,0.00067,0.00059,0.00075,"Gompertz","LungCancer","All","Both",100,16.5,0.00137000000000143
16.5,0.00067,0.00059,0.00075,"Gompertz","LungCancer","All","Both",100,16.5,0.00137000000000143
16.667,0.00062,0.00055,7e-04,"Gompertz","LungCancer","All","Both",101,16.6666666666667,0.000916666666665122
16.833,0.00057,0.00051,0.00065,"Gompertz","LungCancer","All","Both",102,16.8333333333333,0.00045333333333275
17,0.00053,0.00047,6e-04,"Gompertz","LungCancer","All","Both",103,17,0
17.167,0.00049,0.00044,0.00056,"Gompertz","LungCancer","All","Both",104,17.1666666666667,0.000453333333336303
17.333,0.00046,4e-04,0.00052,"Gompertz","LungCancer","All","Both",105,17.3333333333333,0.000916666666668675
17.5,0.00042,0.00037,0.00048,"Gompertz","LungCancer","All","Both",106,17.5,0.00137000000000143
17.5,0.00042,0.00037,0.00048,"Gompertz","LungCancer","All","Both",106,17.5,0.00137000000000143
17.667,0.00039,0.00035,0.00045,"Gompertz","LungCancer","All","Both",107,17.6666666666667,0.000916666666665122
17.833,0.00037,0.00032,0.00042,"Gompertz","LungCancer","All","Both",108,17.8333333333333,0.00045333333333275
18,0.00034,3e-04,0.00039,"Gompertz","LungCancer","All","Both",109,18,0
18.167,0.00031,0.00028,0.00036,"Gompertz","LungCancer","All","Both",110,18.1666666666667,0.000453333333336303
18.333,0.00029,0.00026,0.00034,"Gompertz","LungCancer","All","Both",111,18.3333333333333,0.000916666666668675
18.5,0.00027,0.00024,0.00031,"Gompertz","LungCancer","All","Both",112,18.5,0.00137000000000143
18.5,0.00027,0.00024,0.00031,"Gompertz","LungCancer","All","Both",112,18.5,0.00137000000000143
18.667,0.00025,0.00022,0.00029,"Gompertz","LungCancer","All","Both",113,18.6666666666667,0.000916666666665122
18.833,0.00023,2e-04,0.00027,"Gompertz","LungCancer","All","Both",114,18.8333333333333,0.00045333333333275
19,0.00022,0.00019,0.00025,"Gompertz","LungCancer","All","Both",115,19,0
19.167,2e-04,0.00017,0.00023,"Gompertz","LungCancer","All","Both",116,19.1666666666667,0.000453333333336303
19.333,0.00019,0.00016,0.00022,"Gompertz","LungCancer","All","Both",117,19.3333333333333,0.000916666666668675
19.5,0.00017,0.00015,2e-04,"Gompertz","LungCancer","All","Both",118,19.5,0.00137000000000143
19.5,0.00017,0.00015,2e-04,"Gompertz","LungCancer","All","Both",118,19.5,0.00137000000000143
19.667,0.00016,0.00014,0.00019,"Gompertz","LungCancer","All","Both",119,19.6666666666667,0.000916666666665122
19.833,0.00015,0.00013,0.00017,"Gompertz","LungCancer","All","Both",120,19.8333333333333,0.00045333333333275
20,0.00014,0.00012,0.00016,"Gompertz","LungCancer","All","Both",121,20,0
20.167,0.00013,0.00011,0.00015,"Gompertz","LungCancer","All","Both",122,20.1666666666667,0.000453333333336303
20.333,0.00012,1e-04,0.00014,"Gompertz","LungCancer","All","Both",123,20.3333333333333,0.000916666666668675
20.5,0.00011,1e-04,0.00013,"Gompertz","LungCancer","All","Both",124,20.5,0.00137000000000143
20.5,0.00011,1e-04,0.00013,"Gompertz","LungCancer","All","Both",124,20.5,0.00137000000000143
20.667,1e-04,9e-05,0.00012,"Gompertz","LungCancer","All","Both",125,20.6666666666667,0.000916666666665122
20.833,9e-05,8e-05,0.00011,"Gompertz","LungCancer","All","Both",126,20.8333333333333,0.00045333333333275
21,9e-05,8e-05,1e-04,"Gompertz","LungCancer","All","Both",127,21,0
21.167,8e-05,7e-05,1e-04,"Gompertz","LungCancer","All","Both",128,21.1666666666667,0.000453333333336303
21.333,8e-05,6e-05,9e-05,"Gompertz","LungCancer","All","Both",129,21.3333333333333,0.000916666666668675
21.5,7e-05,6e-05,8e-05,"Gompertz","LungCancer","All","Both",130,21.5,0.00137000000000143
21.5,7e-05,6e-05,8e-05,"Gompertz","LungCancer","All","Both",130,21.5,0.00137000000000143
21.667,7e-05,6e-05,8e-05,"Gompertz","LungCancer","All","Both",131,21.6666666666667,0.000916666666665122
21.833,6e-05,5e-05,7e-05,"Gompertz","LungCancer","All","Both",132,21.8333333333333,0.00045333333333275
22,6e-05,5e-05,7e-05,"Gompertz","LungCancer","All","Both",133,22,0
22.167,5e-05,4e-05,6e-05,"Gompertz","LungCancer","All","Both",134,22.1666666666667,0.000453333333336303
22.333,5e-05,4e-05,6e-05,"Gompertz","LungCancer","All","Both",135,22.3333333333333,0.000916666666668675
22.5,4e-05,4e-05,5e-05,"Gompertz","LungCancer","All","Both",136,22.5,0.00137000000000143
22.5,4e-05,4e-05,5e-05,"Gompertz","LungCancer","All","Both",136,22.5,0.00137000000000143
22.667,4e-05,4e-05,5e-05,"Gompertz","LungCancer","All","Both",137,22.6666666666667,0.000916666666665122
22.833,4e-05,3e-05,5e-05,"Gompertz","LungCancer","All","Both",138,22.8333333333333,0.00045333333333275
23,4e-05,3e-05,4e-05,"Gompertz","LungCancer","All","Both",139,23,0
23.167,3e-05,3e-05,4e-05,"Gompertz","LungCancer","All","Both",140,23.1666666666667,0.000453333333336303
23.333,3e-05,3e-05,4e-05,"Gompertz","LungCancer","All","Both",141,23.3333333333333,0.000916666666668675
23.5,3e-05,2e-05,3e-05,"Gompertz","LungCancer","All","Both",142,23.5,0.00137000000000143
23.5,3e-05,2e-05,3e-05,"Gompertz","LungCancer","All","Both",142,23.5,0.00137000000000143
23.667,3e-05,2e-05,3e-05,"Gompertz","LungCancer","All","Both",143,23.6666666666667,0.000916666666665122
23.833,2e-05,2e-05,3e-05,"Gompertz","LungCancer","All","Both",144,23.8333333333333,0.00045333333333275
24,2e-05,2e-05,3e-05,"Gompertz","LungCancer","All","Both",145,24,0
24.167,2e-05,2e-05,3e-05,"Gompertz","LungCancer","All","Both",146,24.1666666666667,0.000453333333336303
24.333,2e-05,2e-05,2e-05,"Gompertz","LungCancer","All","Both",147,24.3333333333333,0.000916666666668675
24.5,2e-05,2e-05,2e-05,"Gompertz","LungCancer","All","Both",148,24.5,0.00137000000000143
24.5,2e-05,2e-05,2e-05,"Gompertz","LungCancer","All","Both",148,24.5,0.00137000000000143
24.667,2e-05,1e-05,2e-05,"Gompertz","LungCancer","All","Both",149,24.6666666666667,0.000916666666665122
24.833,2e-05,1e-05,2e-05,"Gompertz","LungCancer","All","Both",150,24.8333333333333,0.00045333333333275
25,1e-05,1e-05,2e-05,"Gompertz","LungCancer","All","Both",151,25,0
0,3.40857,3.32256,3.49235,"Weibull","LungCancer","All","Both",1,0,0.00274
0.167,0.93705,0.92745,0.94612,"Weibull","LungCancer","All","Both",2,0.166666666666667,0.000453333333333333
0.333,0.75371,0.74705,0.76031,"Weibull","LungCancer","All","Both",3,0.333333333333333,0.000916666666666677
0.5,0.66472,0.65899,0.67049,"Weibull","LungCancer","All","Both",4,0.5,0.00136999999999998
0.5,0.66357,0.65785,0.66933,"Weibull","LungCancer","All","Both",4,0.5,0.00136999999999998
0.667,0.60702,0.6017,0.6126,"Weibull","LungCancer","All","Both",5,0.666666666666667,0.000916666666666677
0.833,0.56578,0.5607,0.57127,"Weibull","LungCancer","All","Both",6,0.833333333333333,0.000453333333333306
1,0.5342,0.52925,0.53964,"Weibull","LungCancer","All","Both",7,1,0
1.167,0.50888,0.50405,0.51424,"Weibull","LungCancer","All","Both",8,1.16666666666667,0.000453333333333417
1.333,0.48794,0.48315,0.49323,"Weibull","LungCancer","All","Both",9,1.33333333333333,0.000916666666666677
1.5,0.47045,0.46564,0.4757,"Weibull","LungCancer","All","Both",10,1.5,0.00137000000000009
1.5,0.47018,0.46537,0.47543,"Weibull","LungCancer","All","Both",10,1.5,0.00137000000000009
1.667,0.45508,0.45035,0.46031,"Weibull","LungCancer","All","Both",11,1.66666666666667,0.000916666666666455
1.833,0.44162,0.43682,0.44682,"Weibull","LungCancer","All","Both",12,1.83333333333333,0.000453333333333195
2,0.42968,0.42498,0.43487,"Weibull","LungCancer","All","Both",13,2,0
2.167,0.41898,0.4143,0.42415,"Weibull","LungCancer","All","Both",14,2.16666666666667,0.000453333333333639
2.333,0.40932,0.40468,0.41445,"Weibull","LungCancer","All","Both",15,2.33333333333333,0.000916666666666899
2.5,0.40066,0.39602,0.40578,"Weibull","LungCancer","All","Both",16,2.5,0.00137000000000009
2.5,0.40052,0.39588,0.40564,"Weibull","LungCancer","All","Both",16,2.5,0.00137000000000009
2.667,0.39259,0.38801,0.39768,"Weibull","LungCancer","All","Both",17,2.66666666666667,0.000916666666666455
2.833,0.38517,0.38062,0.39021,"Weibull","LungCancer","All","Both",18,2.83333333333333,0.000453333333333195
3,0.37829,0.37378,0.38334,"Weibull","LungCancer","All","Both",19,3,0
3.167,0.37191,0.36741,0.3769,"Weibull","LungCancer","All","Both",20,3.16666666666667,0.000453333333333639
3.333,0.36595,0.36147,0.37095,"Weibull","LungCancer","All","Both",21,3.33333333333333,0.000916666666666899
3.5,0.36046,0.35598,0.36547,"Weibull","LungCancer","All","Both",22,3.5,0.00137000000000009
3.5,0.36037,0.35589,0.36538,"Weibull","LungCancer","All","Both",22,3.5,0.00137000000000009
